ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
russian-119_pull-1-1,russian-119_pull-1,tʲ.a.n.u.tʲ,2837,false,expert,Dunn2012,,,
bretonst-119_pull-1-1,bretonst-119_pull-1,s.a.ʃ.ã,1095,false,expert,Dunn2012,,,
danish-119_pull-1-1,danish-119_pull-1,d̥ʰ.ʁ.a.g̥ʰ.ə,271,false,expert,Dunn2012,,,
dutchlist-119_pull-1-1,dutchlist-119_pull-1,t.r.ɛ.k.ə.n,271,false,expert,Dunn2012,,,
english-119_pull-1-1,english-119_pull-1,p.ʊ.l,3465,false,expert,Dunn2012,,,
french-119_pull-1-1,french-119_pull-1,t.i.ʀ.e,1267,false,expert,Dunn2012,,,
greekmod-119_pull-1-1,greekmod-119_pull-1,t.r.a.v.o̞,2834,false,expert,Dunn2012,,,
marathi-119_pull-1-1,marathi-119_pull-1,o.ɖʰ.ɳ.e,1949,false,expert,Dunn2012,,,
polish-119_pull-1-1,polish-119_pull-1,ʨ.ɔ̃.ɡ.n.ɔ̃.ʨ,2837,false,expert,Dunn2012,,,
portuguesest-119_pull-1-1,portuguesest-119_pull-1,p.u.ʃ.a.ɾ,917,false,expert,Dunn2012,,,
spanish-119_pull-1-1,spanish-119_pull-1,t.i.ɾ.a.ɾ,1267,false,expert,Dunn2012,,,
urdu-119_pull-1-1,urdu-119_pull-1,kʰ.e.n.ʧ.n.ə,803,false,expert,Dunn2012,,,
bihari-119_pull-1-1,bihari-119_pull-1,kʰ.i.c.ə.b,803,false,expert,Dunn2012,,,
oriya-119_pull-1-1,oriya-119_pull-1,ʈ.a.ɳ,2834,false,expert,Dunn2012,,,
spanish-119_pull-2-1,spanish-119_pull-2,x.a.l.a.ɾ,3642,false,expert,Dunn2012,,,
armenianmod-119_pull-2-1,armenianmod-119_pull-2,ʣ.ə.kʰ.ɛ.l,3653,false,expert,Dunn2012,,,
swedish-119_pull-2-1,swedish-119_pull-2,r.y.k.a,2839,false,expert,Dunn2012,,,
catalan-119_pull-2-1,catalan-119_pull-2,ə.s.t.i.ɾ.a,1267,false,expert,Dunn2012,,,
armenianmod-120_push-1-1,armenianmod-120_push-1,h.ə.ɾ.ɛ.l,628,false,expert,Dunn2012,,,
catalan-120_push-1-1,catalan-120_push-1,ə.m.p.ɛ.ɲ.ə,1268,false,expert,Dunn2012,,,
german-120_push-1-1,german-120_push-1,ʃ.t.oː.s.n̩,2842,false,expert,Dunn2012,,,
italian-120_push-1-1,italian-120_push-1,s.p.i.n.d.ʒ.e.r.e,1771,false,expert,Dunn2012,,,
swedish-120_push-1-1,swedish-120_push-1,ʃ.ʉː.t.a,452,false,expert,Dunn2012,,,
greekmod-120_push-1-1,greekmod-120_push-1,s.p.r.o̞.x.n.o̞,2843,false,expert,Dunn2012,,,
marathi-120_push-1-1,marathi-120_push-1,dʱ.ə.k.ə.l.ɳ.e,804,false,expert,Dunn2012,,,
bretonst-120_push-1-1,bretonst-120_push-1,b.ũ.n.t.ã,1042,false,expert,Dunn2012,,,
polish-120_push-1-1,polish-120_push-1,p.x.a.ʨ,1237,false,expert,Dunn2012,,,
portuguesest-120_push-1-1,portuguesest-120_push-1,ẽ.p.u.ʀ.a.ɾ,918,false,expert,Dunn2012,,,
russian-120_push-1-1,russian-120_push-1,t.o.l.k.a.tʲ,1205,false,expert,Dunn2012,,,
spanish-120_push-1-1,spanish-120_push-1,e.m.p.u.x.a.ɾ,1399,false,expert,Dunn2012,,,
danish-120_push-1-1,danish-120_push-1,s.d̥.øː.ð.ə,2842,false,expert,Dunn2012,,,
dutchlist-120_push-1-1,dutchlist-120_push-1,s.χ.œy.v.ə.n,1339,false,expert,Dunn2012,,,
english-120_push-1-1,english-120_push-1,p.ʊ.ʃ,1399,false,expert,Dunn2012,,,
french-120_push-1-1,french-120_push-1,p.u.s.e,1399,false,expert,Dunn2012,,,
urdu-120_push-1-1,urdu-120_push-1,d̪ʰ.ə.k.e.l.n.ə,804,false,expert,Dunn2012,,,
bihari-120_push-1-1,bihari-120_push-1,dʱ.ə.k.l.ə.b,804,false,expert,Dunn2012,,,
oriya-120_push-1-1,oriya-120_push-1,dʱ.ɔ.k.a.-.d.e.b.a,804,false,expert,Dunn2012,,,
oriya-120_push-2-1,oriya-120_push-2,ʈʰ.e.l.i.b.a,2846,false,expert,Dunn2012,,,
dutchlist-120_push-2-1,dutchlist-120_push-2,d.y.w.ə.n,2842,false,expert,Dunn2012,,,
swedish-120_push-2-1,swedish-120_push-2,s.t.øː.t.a,2842,false,expert,Dunn2012,,,
czech-120_push-1-1,czech-120_push-1,t.l.a.ʧ.ɪ.t,1205,false,expert,Dunn2012,,,
armenianmod-121_rain-1-1,armenianmod-121_rain-1,ɑ.n.ʣ.ɾ.ɛ.v,629,false,expert,Dunn2012,,,
german-121_rain-1-1,german-121_rain-1,r.eː.g.n.ə.n,273,false,expert,Dunn2012,,,
italian-121_rain-1-1,italian-121_rain-1,p.j.ɔ.v.e.r.e,919,false,expert,Dunn2012,,,
swedish-121_rain-1-1,swedish-121_rain-1,r.ɛ.ŋ.n,273,false,expert,Dunn2012,,,
catalan-121_rain-1-1,catalan-121_rain-1,p.l.ɔu.w.ɾ.ə,919,false,expert,Dunn2012,,,
bretonst-121_rain-1-1,bretonst-121_rain-1,g.l.a.w,1043,false,expert,Dunn2012,,,
danish-121_rain-1-1,danish-121_rain-1,ʁ.ɑ.j.n,273,false,expert,Dunn2012,,,
dutchlist-121_rain-1-1,dutchlist-121_rain-1,r.e.ɣ.ə.n.ə.n,273,false,expert,Dunn2012,,,
english-121_rain-1-1,english-121_rain-1,r.eɪ.n,273,false,expert,Dunn2012,,,
french-121_rain-1-1,french-121_rain-1,p.l.ø.v.w.a.ʀ,919,false,expert,Dunn2012,,,
greekmod-121_rain-1-1,greekmod-121_rain-1,v.r.o̞.ç.i,1522,false,expert,Dunn2012,,,
marathi-121_rain-1-1,marathi-121_rain-1,p.auː.s,1612,false,expert,Dunn2012,,,
polish-121_rain-1-1,polish-121_rain-1,d.ɛ.ʃ.ʧ,1206,false,expert,Dunn2012,,,
portuguesest-121_rain-1-1,portuguesest-121_rain-1,ʃ.u.v.ɐ,3078,false,expert,Dunn2012,,,
russian-121_rain-1-1,russian-121_rain-1,d.o.ʒ.dʲ,1206,false,expert,Dunn2012,,,
spanish-121_rain-1-1,spanish-121_rain-1,ʎ.u.β.j.a,919,false,expert,Dunn2012,,,
bihari-121_rain-1-1,bihari-121_rain-1,b.ə.r.s.a,1612,false,expert,Dunn2012,,,
urdu-121_rain-1-1,urdu-121_rain-1,b.ə.ɾ.s.ɑ.t̪,1612,false,expert,Dunn2012,,,
oriya-121_rain-1-1,oriya-121_rain-1,b.ɔ.r.ɔ.s,1612,false,expert,Dunn2012,,,
czech-121_rain-1-1,czech-121_rain-1,d.ɛː.ʃ.tʲ,1206,false,expert,Dunn2012,,,
armenianmod-122_red-1-1,armenianmod-122_red-1,k.ɑ.ɾ.m.i.ɾ,630,false,expert,Dunn2012,,,
czech-122_red-1-1,czech-122_red-1,ʧ.ɛ.r.v.ɛ.n.iː,1163,false,expert,Dunn2012,,,
catalan-122_red-1-1,catalan-122_red-1,r.ɔ.ʧ,274,false,expert,Dunn2012,,,
german-122_red-1-1,german-122_red-1,r.oː.t,274,false,expert,Dunn2012,,,
italian-122_red-1-1,italian-122_red-1,r.o.sː.o,274,false,expert,Dunn2012,,,
swedish-122_red-1-1,swedish-122_red-1,r.øː.d,274,false,expert,Dunn2012,,,
bretonst-122_red-1-1,bretonst-122_red-1,r.yː.s,274,false,expert,Dunn2012,,,
danish-122_red-1-1,danish-122_red-1,ʁ.o.ð,274,false,expert,Dunn2012,,,
dutchlist-122_red-1-1,dutchlist-122_red-1,r.o.t,274,false,expert,Dunn2012,,,
english-122_red-1-1,english-122_red-1,r.ɛ.d,274,false,expert,Dunn2012,,,
french-122_red-1-1,french-122_red-1,ʀ.u.ʒ,274,false,expert,Dunn2012,,,
greekmod-122_red-1-1,greekmod-122_red-1,k.o̞.c.i.n.o̞.s,1523,false,expert,Dunn2012,,,
marathi-122_red-1-1,marathi-122_red-1,l.a.l,805,false,expert,Dunn2012,,,
polish-122_red-1-1,polish-122_red-1,ʧ.ɛ.r.v.ɔ.n.ɨ,1163,false,expert,Dunn2012,,,
portuguesest-122_red-1-1,portuguesest-122_red-1,v.ɨ.ɾ.m.ɐ.j.ʎ.u,920,false,expert,Dunn2012,,,
russian-122_red-1-1,russian-122_red-1,k.r.a.s.n.ɨ.j,2063,false,expert,Dunn2012,,,
spanish-122_red-1-1,spanish-122_red-1,r.o.x.o,274,false,expert,Dunn2012,,,
bihari-122_red-1-1,bihari-122_red-1,l.a.l,805,false,expert,Dunn2012,,,
oriya-122_red-1-1,oriya-122_red-1,r.ɔ.ŋ.ɡ.ɔ,274,false,expert,Dunn2012,,,
oriya-122_red-2-1,oriya-122_red-2,l.a.ɭ.ɔ,805,false,expert,Dunn2012,,,
urdu-122_red-1-1,urdu-122_red-1,l.ɑ.l,3508,false,expert,Dunn2012,,,
oriya-122_red-3-1,oriya-122_red-3,n.a.l.i,3509,false,expert,Dunn2012,,,
marathi-122_red-2-1,marathi-122_red-2,t.ã.m.b.d.ə,3537,false,expert,Dunn2012,,,
urdu-122_red-2-1,urdu-122_red-2,s.ʊ.ɾ.χ,3548,false,expert,Dunn2012,,,
marathi-122_red-3-1,marathi-122_red-3,t.ã.m.b.d.ə,3631,false,expert,Dunn2012,,,
catalan-122_red-2-1,catalan-122_red-2,b.ə.ɾ.m.ɛ.ʎ,920,false,expert,Dunn2012,,,
czech-123_right-1-1,czech-123_right-1,s.p.r.aː.v.n.iː,1207,false,expert,Dunn2012,,,
catalan-123_right-1-1,catalan-123_right-1,r.ɛ.k.t.ə,275,false,expert,Dunn2012,,,
german-123_right-1-1,german-123_right-1,r.ɛ.ç.t,275,false,expert,Dunn2012,,,
italian-123_right-1-1,italian-123_right-1,d.ʒ.u.s.t.o,2855,false,expert,Dunn2012,,,
swedish-123_right-1-1,swedish-123_right-1,r.ɛ.t,275,false,expert,Dunn2012,,,
bretonst-123_right-1-1,bretonst-123_right-1,r.ɛ.j.s,275,false,expert,Dunn2012,,,
danish-123_right-1-1,danish-123_right-1,ʁ.a.d̥ʰ,275,false,expert,Dunn2012,,,
dutchlist-123_right-1-1,dutchlist-123_right-1,r.ɛ.χ.t.m.a.t.ə.ɣ,275,false,expert,Dunn2012,,,
english-123_right-1-1,english-123_right-1,r.aɪ.t,275,false,expert,Dunn2012,,,
french-123_right-1-1,french-123_right-1,ʒ.y.s.t,2855,false,expert,Dunn2012,,,
portuguesest-123_right-1-1,portuguesest-123_right-1,d.i.ɾ.ɐ.j.t.u,275,false,expert,Dunn2012,,,
russian-123_right-1-1,russian-123_right-1,p.r.a.v.i.lʲ.n.ɨ.j,1207,false,expert,Dunn2012,,,
bihari-123_right-1-1,bihari-123_right-1,ʈʰ.i.c.k,806,false,expert,Dunn2012,,,
oriya-123_right-1-1,oriya-123_right-1,s.ɔ.ʈʰ.i.k,806,false,expert,Dunn2012,,,
urdu-123_right-1-1,urdu-123_right-1,d̪.ɾ.u.s.t,2851,false,expert,Dunn2012,,,
marathi-123_right-1-1,marathi-123_right-1,b.ə.ɾ.o.b.ə.ɾ,2853,false,expert,Dunn2012,,,
urdu-123_right-2-1,urdu-123_right-2,ʈʰ.i.k,806,false,expert,Dunn2012,,,
urdu-123_right-3-1,urdu-123_right-3,s.ə.h.i.h,3562,false,expert,Dunn2012,,,
greekmod-123_right-1-1,greekmod-123_right-1,s.o̞.s.t.o̞.s,1524,false,expert,Dunn2012,,,
dutchlist-123_right-2-1,dutchlist-123_right-2,r.ɛ.χ.t,275,false,expert,Dunn2012,,,
dutchlist-123_right-3-1,dutchlist-123_right-3,w.a.r,3567,false,expert,Dunn2012,,,
dutchlist-123_right-4-1,dutchlist-123_right-4,ɛ.χ.t,3569,false,expert,Dunn2012,,,
catalan-123_right-2-1,catalan-123_right-2,d.ɾ.ɛ.t,275,false,expert,Dunn2012,,,
catalan-123_right-3-1,catalan-123_right-3,ʒ.u.s,2855,false,expert,Dunn2012,,,
marathi-123_right-2-1,marathi-123_right-2,kʰ.ə.ɾ.ə,99,false,expert,Dunn2012,,,
marathi-123_right-3-1,marathi-123_right-3,j.o.g.j.ə,3637,false,expert,Dunn2012,,,
swedish-123_right-2-1,swedish-123_right-2,r.ɪ.k.t.ɪ.ɡ,275,false,expert,Dunn2012,,,
spanish-123_right-1-1,spanish-123_right-1,k.o.r.e.k.t.o,2856,false,expert,Dunn2012,,,
portuguesest-123_right-2-1,portuguesest-123_right-2,k.u.ʀ.ɛ.t.u,2856,false,expert,Dunn2012,,,
catalan-123_right-4-1,catalan-123_right-4,k.u.r.e.k.t.ə,2856,false,expert,Dunn2012,,,
armenianmod-124_rightside-1-1,armenianmod-124_rightside-1,ɑ.ʧʰ,3359,false,expert,Dunn2012,,,
czech-124_rightside-1-1,czech-124_rightside-1,p.r.a.v.iː,1238,false,expert,Dunn2012,,,
catalan-124_rightside-1-1,catalan-124_rightside-1,d.ɾ.ɛ.t,276,false,expert,Dunn2012,,,
german-124_rightside-1-1,german-124_rightside-1,r.ɛ.ç.t,276,false,expert,Dunn2012,,,
italian-124_rightside-1-1,italian-124_rightside-1,d.ɛ.s.t.r.o,542,false,expert,Dunn2012,,,
swedish-124_rightside-1-1,swedish-124_rightside-1,h.øː.g.ə.r,1323,false,expert,Dunn2012,,,
french-124_rightside-1-1,french-124_rightside-1,d.ʀ.w.ɑ,276,false,expert,Dunn2012,,,
marathi-124_rightside-1-1,marathi-124_rightside-1,u.d.z.w.iː.-.b.a.d.z.uː,3466,false,expert,Dunn2012,,,
polish-124_rightside-1-1,polish-124_rightside-1,p.r.a.v.ɨ,1238,false,expert,Dunn2012,,,
portuguesest-124_rightside-1-1,portuguesest-124_rightside-1,d.i.ɾ.e.j.t.ɐ,276,false,expert,Dunn2012,,,
russian-124_rightside-1-1,russian-124_rightside-1,p.r.a.v.ɨ.j,1238,false,expert,Dunn2012,,,
spanish-124_rightside-1-1,spanish-124_rightside-1,d.e.ɾ.e.ʧ.a,276,false,expert,Dunn2012,,,
danish-124_rightside-1-1,danish-124_rightside-1,h.ʌ.j.ʁ.ʌ,1323,false,expert,Dunn2012,,,
dutchlist-124_rightside-1-1,dutchlist-124_rightside-1,r.ɛ.χ.t.s,276,false,expert,Dunn2012,,,
english-124_rightside-1-1,english-124_rightside-1,r.aɪ.t,276,false,expert,Dunn2012,,,
bretonst-124_rightside-1-1,bretonst-124_rightside-1,d.eu,542,false,expert,Dunn2012,,,
bihari-124_rightside-1-1,bihari-124_rightside-1,d.ə.h.i.n.a,542,false,expert,Dunn2012,,,
oriya-124_rightside-1-1,oriya-124_rightside-1,ɖ.a.h.a.n.ɔ,542,false,expert,Dunn2012,,,
urdu-124_rightside-1-1,urdu-124_rightside-1,d̪.ɑ.j.ɑ̃,2860,false,expert,Dunn2012,,,
urdu-124_rightside-2-1,urdu-124_rightside-2,s.i.d̪ʰ.e,1839,false,expert,Dunn2012,,,
greekmod-124_rightside-1-1,greekmod-124_rightside-1,ð.e̞.k͡s.ia,542,false,expert,Dunn2012,,,
armenianmod-125_river-1-1,armenianmod-125_river-1,g.ɛ.t,631,false,expert,Dunn2012,,,
czech-125_river-1-1,czech-125_river-1,r̝.ɛ.k.a,1164,false,expert,Dunn2012,,,
german-125_river-1-1,german-125_river-1,f.l.ʊ.s,2652,false,expert,Dunn2012,,,
italian-125_river-1-1,italian-125_river-1,f.j.u.m.e,2651,false,expert,Dunn2012,,,
swedish-125_river-1-1,swedish-125_river-1,f.l.uː.d,2652,false,expert,Dunn2012,,,
catalan-125_river-1-1,catalan-125_river-1,r.i.w,1164,false,expert,Dunn2012,,,
bretonst-125_river-1-1,bretonst-125_river-1,s.t.ɛː.r,1045,false,expert,Dunn2012,,,
danish-125_river-1-1,danish-125_river-1,f.l.o.ð,2652,false,expert,Dunn2012,,,
dutchlist-125_river-1-1,dutchlist-125_river-1,r.i.v.i.r,921,false,expert,Dunn2012,,,
english-125_river-1-1,english-125_river-1,r.ɪ.v.ə,921,false,expert,Dunn2012,,,
french-125_river-1-1,french-125_river-1,ʀ.i.v.j.ɛ.ʀ,921,false,expert,Dunn2012,,,
greekmod-125_river-1-1,greekmod-125_river-1,p.o̞.t.a.m.i,1525,false,expert,Dunn2012,,,
marathi-125_river-1-1,marathi-125_river-1,n.ə.d.iː,808,false,expert,Dunn2012,,,
polish-125_river-1-1,polish-125_river-1,ʒ.ɛ.k.a,1164,false,expert,Dunn2012,,,
portuguesest-125_river-1-1,portuguesest-125_river-1,ʀ.iu,1164,false,expert,Dunn2012,,,
russian-125_river-1-1,russian-125_river-1,rʲ.e.k.a,1164,false,expert,Dunn2012,,,
spanish-125_river-1-1,spanish-125_river-1,r.io,1164,false,expert,Dunn2012,,,
bihari-125_river-1-1,bihari-125_river-1,dʱ.a.r,101,false,expert,Dunn2012,,,
urdu-125_river-1-1,urdu-125_river-1,d̪.ə.ɾ.j.ɑ,101,false,expert,Dunn2012,,,
oriya-125_river-1-1,oriya-125_river-1,n.ɔ.d.i,808,false,expert,Dunn2012,,,
swedish-125_river-2-1,swedish-125_river-2,æ.l.v,2039,false,expert,Dunn2012,,,
armenianmod-126_road-1-1,armenianmod-126_road-1,ʧ.ɑ.m.pʰ.ɑ,632,false,expert,Dunn2012,,,
czech-126_road-1-1,czech-126_road-1,t.s.ɛ.s.t.a,1288,false,expert,Dunn2012,,,
catalan-126_road-1-1,catalan-126_road-1,k.ə.m.i,922,false,expert,Dunn2012,,,
german-126_road-1-1,german-126_road-1,v.ɛ.k,278,false,expert,Dunn2012,,,
italian-126_road-1-1,italian-126_road-1,s.t.r.a.d.a,1772,false,expert,Dunn2012,,,
swedish-126_road-1-1,swedish-126_road-1,v.ɛː.g,278,false,expert,Dunn2012,,,
danish-126_road-1-1,danish-126_road-1,v.ɑ.j,278,false,expert,Dunn2012,,,
dutchlist-126_road-1-1,dutchlist-126_road-1,w.ɛ.χ,278,false,expert,Dunn2012,,,
english-126_road-1-1,english-126_road-1,r.əʊ.d,2387,false,expert,Dunn2012,,,
french-126_road-1-1,french-126_road-1,ʃ.ə.m.ɛ̃,922,false,expert,Dunn2012,,,
greekmod-126_road-1-1,greekmod-126_road-1,ð.r.o̞.m.o̞.s,1526,false,expert,Dunn2012,,,
marathi-126_road-1-1,marathi-126_road-1,ɾ.ə.s.t.a,2389,false,expert,Dunn2012,,,
polish-126_road-1-1,polish-126_road-1,d.r.ɔ.ɡ.a,1239,false,expert,Dunn2012,,,
portuguesest-126_road-1-1,portuguesest-126_road-1,ɨ.ʃ.t.ɾ.a.d.ɐ,1772,false,expert,Dunn2012,,,
russian-126_road-1-1,russian-126_road-1,d.o.r.a.g.a,1239,false,expert,Dunn2012,,,
spanish-126_road-1-1,spanish-126_road-1,k.a.m.i.n.o,922,false,expert,Dunn2012,,,
bretonst-126_road-1-1,bretonst-126_road-1,h.ɛ̃.n.d,1046,false,expert,Dunn2012,,,
bihari-126_road-1-1,bihari-126_road-1,r.a.s.t.a,2389,false,expert,Dunn2012,,,
bihari-126_road-2-1,bihari-126_road-2,s.ə.r.ə.k,809,false,expert,Dunn2012,,,
urdu-126_road-1-1,urdu-126_road-1,s.ə.ɽ.ə.k,809,false,expert,Dunn2012,,,
oriya-126_road-1-1,oriya-126_road-1,s.ɔ.ɽ.ɔ.k.ɔ,809,false,expert,Dunn2012,,,
oriya-126_road-2-1,oriya-126_road-2,r.a.s.t.a,2389,false,expert,Dunn2012,,,
oriya-126_road-3-1,oriya-126_road-3,b.a.ʈ.ɔ,1789,false,expert,Dunn2012,,,
german-126_road-2-1,german-126_road-2,l.a.n.ʧ.t.r.aː.s.ə,1772,false,expert,Dunn2012,,,
urdu-126_road-2-1,urdu-126_road-2,ɾ.ɑ.s.t̪.ə,2389,false,expert,Dunn2012,,,
marathi-126_road-2-1,marathi-126_road-2,s.ə.ɖ.ə.k,809,false,expert,Dunn2012,,,
armenianmod-126_road-2-1,armenianmod-126_road-2,ʧ.ɑ.n.ɑ.p.ɑ.ɾ,632,false,expert,Dunn2012,,,
urdu-127_root-1-1,urdu-127_root-1,ʤ.ə.ɽ,2393,false,expert,Dunn2012,,,
czech-127_root-1-1,czech-127_root-1,k.o.r̝.ɛ.n,1165,false,expert,Dunn2012,,,
catalan-127_root-1-1,catalan-127_root-1,ə.r.ɛ.l,279,false,expert,Dunn2012,,,
german-127_root-1-1,german-127_root-1,v.ʊ.t͜s.l̩,279,false,expert,Dunn2012,,,
italian-127_root-1-1,italian-127_root-1,r.a.d.i.ʧ.e,279,false,expert,Dunn2012,,,
swedish-127_root-1-1,swedish-127_root-1,r.uː.t,279,false,expert,Dunn2012,,,
bretonst-127_root-1-1,bretonst-127_root-1,g.w.r.i.z.j.ɛ.n,279,false,expert,Dunn2012,,,
danish-127_root-1-1,danish-127_root-1,ʁ.o.ð,279,false,expert,Dunn2012,,,
dutchlist-127_root-1-1,dutchlist-127_root-1,w.ɔ.r.t.ə.l,279,false,expert,Dunn2012,,,
english-127_root-1-1,english-127_root-1,r.uː.t,279,false,expert,Dunn2012,,,
french-127_root-1-1,french-127_root-1,ʀ.a.s.i.n,279,false,expert,Dunn2012,,,
greekmod-127_root-1-1,greekmod-127_root-1,r.i.z.a,279,false,expert,Dunn2012,,,
marathi-127_root-1-1,marathi-127_root-1,m.uː.ɭ,1613,false,expert,Dunn2012,,,
polish-127_root-1-1,polish-127_root-1,k.ɔ.ʒ.ɛ.ɲ,1165,false,expert,Dunn2012,,,
portuguesest-127_root-1-1,portuguesest-127_root-1,ɾ.ɐi.ʃ,279,false,expert,Dunn2012,,,
russian-127_root-1-1,russian-127_root-1,k.o.rʲ.e.nʲ,1165,false,expert,Dunn2012,,,
spanish-127_root-1-1,spanish-127_root-1,r.ai.θ,279,false,expert,Dunn2012,,,
bihari-127_root-1-1,bihari-127_root-1,j.əi.r,2393,false,expert,Dunn2012,,,
oriya-127_root-1-1,oriya-127_root-1,m.u.ɭ,1613,false,expert,Dunn2012,,,
oriya-127_root-2-1,oriya-127_root-2,s.iɔ,3515,false,expert,Dunn2012,,,
urdu-128_rope-1-1,urdu-128_rope-1,ɾ.ə.sː.ə,2866,false,expert,Dunn2012,,,
armenianmod-128_rope-1-1,armenianmod-128_rope-1,p.ɑ.ɾ.ɑ.n,3360,false,expert,Dunn2012,,,
czech-128_rope-1-1,czech-128_rope-1,p.r.o.v.a.s,2868,false,expert,Dunn2012,,,
german-128_rope-1-1,german-128_rope-1,z.ai.l,2874,false,expert,Dunn2012,,,
catalan-128_rope-1-1,catalan-128_rope-1,k.ɔ.ɾ.ð.ə,923,false,expert,Dunn2012,,,
italian-128_rope-1-1,italian-128_rope-1,k.ɔ.r.d.a,923,false,expert,Dunn2012,,,
swedish-128_rope-1-1,swedish-128_rope-1,r.eː.p,1324,false,expert,Dunn2012,,,
english-128_rope-1-1,english-128_rope-1,r.əʊ.p,1324,false,expert,Dunn2012,,,
russian-128_rope-1-1,russian-128_rope-1,vʲ.e.rʲ.o.v.k.a,1209,false,expert,Dunn2012,,,
spanish-128_rope-1-1,spanish-128_rope-1,k.w.e.ɾ.ð.a,923,false,expert,Dunn2012,,,
greekmod-128_rope-1-1,greekmod-128_rope-1,s.ç.i.n.i,1527,false,expert,Dunn2012,,,
bretonst-128_rope-1-1,bretonst-128_rope-1,k.ɔ.r.d.ɛ.n,923,false,expert,Dunn2012,,,
french-128_rope-1-1,french-128_rope-1,k.ɔ.ʀ.d,923,false,expert,Dunn2012,,,
marathi-128_rope-1-1,marathi-128_rope-1,d.o.ɾ,810,false,expert,Dunn2012,,,
polish-128_rope-1-1,polish-128_rope-1,ʃ.n.u.r,2869,false,expert,Dunn2012,,,
dutchlist-128_rope-1-1,dutchlist-128_rope-1,t.ɑu,280,false,expert,Dunn2012,,,
danish-128_rope-1-1,danish-128_rope-1,ʁ.ɛ.b̥,1324,false,expert,Dunn2012,,,
portuguesest-128_rope-1-1,portuguesest-128_rope-1,k.ɔ.ɾ.ð.ɐ,923,false,expert,Dunn2012,,,
bihari-128_rope-1-1,bihari-128_rope-1,r.ə.sː.a,2866,false,expert,Dunn2012,,,
oriya-128_rope-1-1,oriya-128_rope-1,ɖ.o.r.ɔ,810,false,expert,Dunn2012,,,
dutchlist-128_rope-2-1,dutchlist-128_rope-2,k.o.r.t,923,false,expert,Dunn2012,,,
swedish-128_rope-2-1,swedish-128_rope-2,l.iː.n.a,2871,false,expert,Dunn2012,,,
catalan-128_rope-2-1,catalan-128_rope-2,k.u.ɾ.ð.i.ʎ,923,false,expert,Dunn2012,,,
czech-129_rotten-1-1,czech-129_rotten-1,s.x.ɲ.ɪ.l.iː,1166,false,expert,Dunn2012,,,
german-129_rotten-1-1,german-129_rotten-1,f.au.l,2877,false,expert,Dunn2012,,,
swedish-129_rotten-1-1,swedish-129_rotten-1,r.ɵ.t.ə.n,281,false,expert,Dunn2012,,,
catalan-129_rotten-1-1,catalan-129_rotten-1,p.u.ð.ɾ.i.t,2877,false,expert,Dunn2012,,,
italian-129_rotten-1-1,italian-129_rotten-1,m.a.r.ʧ.o,3174,false,expert,Dunn2012,,,
bretonst-129_rotten-1-1,bretonst-129_rotten-1,b.r.ɛ.j.n,1048,false,expert,Dunn2012,,,
danish-129_rotten-1-1,danish-129_rotten-1,ʁ.ʌ.ð.ə.n,281,false,expert,Dunn2012,,,
dutchlist-129_rotten-1-1,dutchlist-129_rotten-1,v.ə.r.ɔ.t,281,false,expert,Dunn2012,,,
english-129_rotten-1-1,english-129_rotten-1,r.ɒ.t.ə.n,281,false,expert,Dunn2012,,,
french-129_rotten-1-1,french-129_rotten-1,p.u.ʀ.i,2877,false,expert,Dunn2012,,,
greekmod-129_rotten-1-1,greekmod-129_rotten-1,s.a.p.ç.o̞.s,2877,false,expert,Dunn2012,,,
polish-129_rotten-1-1,polish-129_rotten-1,z.ɡ.ɲ.i.w.ɨ,1166,false,expert,Dunn2012,,,
portuguesest-129_rotten-1-1,portuguesest-129_rotten-1,p.o.d.ɾ.ɨ,2877,false,expert,Dunn2012,,,
russian-129_rotten-1-1,russian-129_rotten-1,g.n.i.l.o.j,1166,false,expert,Dunn2012,,,
spanish-129_rotten-1-1,spanish-129_rotten-1,p.o.ð.ɾ.i.ð.o,2877,false,expert,Dunn2012,,,
oriya-129_rotten-1-1,oriya-129_rotten-1,p.ɔ.č.a,2878,false,expert,Dunn2012,,,
oriya-129_rotten-2-1,oriya-129_rotten-2,s.ɔ.ɖʱ.a,2879,false,expert,Dunn2012,,,
urdu-129_rotten-1-1,urdu-129_rotten-1,ɡ.ə.l.ɑ.-.h.ʊ.w.ɑ,3516,false,expert,Dunn2012,,,
dutchlist-129_rotten-2-1,dutchlist-129_rotten-2,v.ə.r.s.l.e.t.ə.n,3575,false,expert,Dunn2012,,,
marathi-129_rotten-1-1,marathi-129_rotten-1,s.ə.ɖ.l.e.l.ə,2879,false,expert,Dunn2012,,,
marathi-129_rotten-2-1,marathi-129_rotten-2,s.ə.ɖ.k.a,2879,false,expert,Dunn2012,,,
armenianmod-129_rotten-1-1,armenianmod-129_rotten-1,pʰ.ə.t.ɑ.ʦ,2877,false,expert,Dunn2012,,,
bihari-130_round-1-1,bihari-130_round-1,g.o.l,2451,false,expert,Dunn2012,,,
oriya-130_round-1-1,oriya-130_round-1,m.o.n.ɖ.l.a,2449,false,expert,Dunn2012,,,
urdu-130_round-1-1,urdu-130_round-1,ɡ.o.l,2451,false,expert,Dunn2012,,,
