ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
french-102_moon-1,,french,102_moon,lyn,l.y.n,l y n,,Dunn2012,,false,^ l . y . n $,default
armenianmod-102_moon-2,,armenianmod,102_moon,luˈsin,l.u.s.i.n,l u s i n,,Dunn2012,,false,^ l . u . s . i . n $,default
russian-102_moon-1,,russian,102_moon,lu'na,l.u.n.a,l u n a,,Dunn2012,,false,^ l . u . n . a $,default
czech-102_moon-1,,czech,102_moon,mɲɛsiːts,m.ɲ.ɛ.s.iː.t.s,m ɲ ɛ s iː t s,,Dunn2012,,false,^ m . ɲ . ɛ . s . iː . t . s $,default
spanish-102_moon-1,,spanish,102_moon,'luna,l.u.n.a,l u n a,,Dunn2012,,false,^ l . u . n . a $,default
bretonst-102_moon-1,,bretonst,102_moon,lwa:r,l.w.aː.r,l w aː r,,Dunn2012,,false,^ l . w . aː . r $,default
polish-102_moon-1,,polish,102_moon,ˈkɕɛ̃ʒɨʦ,k.ɕ.ɛ̃.ʒ.ɨ.ʦ,k ɕ ɛ̃ ʒ ɨ ts,,Dunn2012,,false,^ k . ɕ . ɛ̃ . ʒ . ɨ . ʦ $,default
swedish-102_moon-1,,swedish,102_moon,ˈmoːnɛ,m.oː.n.ɛ,m oː n ɛ,,Dunn2012,,false,^ m . oː . n . ɛ $,default
urdu-103_mother-1,,urdu,103_mother,mɑ̃,m.ɑ̃,m ɑ̃,,Dunn2012,,false,^ m . ɑ̃ $,default
armenianmod-103_mother-1,,armenianmod,103_mother,maɪ̯ɾ,m.aɪ̯.ɾ,m aɪ̯ ɾ,,Dunn2012,,false,^ m . aɪ̯ . ɾ $,default
czech-103_mother-1,,czech,103_mother,matka,m.a.t.k.a,m a t k a,,Dunn2012,,false,^ m . a . t . k . a $,default
german-103_mother-1,,german,103_mother,'mʊtɐ,m.ʊ.t.ɐ,m ʊ t ɐ,,Dunn2012,,false,^ m . ʊ . t . ɐ $,default
italian-103_mother-1,,italian,103_mother,'madre,m.a.d.r.e,m a d r e,,Dunn2012,,false,^ m . a . d . r . e $,default
swedish-103_mother-1,,swedish,103_mother,'mu:dər,m.uː.d.ə.r,m uː d ə r,,Dunn2012,,false,^ m . uː . d . ə . r $,default
bretonst-103_mother-1,,bretonst,103_mother,mãmː,m.aː.mː,m aː mː,,Dunn2012,,false,^ m . aː . mː $,default
catalan-103_mother-1,,catalan,103_mother,'maɾə,m.a.ɾ.ə,m a ɾ ə,,Dunn2012,,false,^ m . a . ɾ . ə $,default
danish-103_mother-1,,danish,103_mother,moɐ̯,m.oɐ̯,m o ɐ̯/r,,Dunn2012,,false,^ m . oɐ̯ $,default
dutchlist-103_mother-1,,dutchlist,103_mother,'mudər,m.u.d.ə.r,m u d ə r,,Dunn2012,,false,^ m . u . d . ə . r $,default
english-103_mother-1,,english,103_mother,'mʌðə,m.ʌ.ð.ə,m ʌ ð ə,,Dunn2012,,false,^ m . ʌ . ð . ə $,default
french-103_mother-1,,french,103_mother,mɛʀ,m.ɛ.ʀ,m ɛ ʀ,,Dunn2012,,false,^ m . ɛ . ʀ $,default
greekmod-103_mother-1,,greekmod,103_mother,miˈte̞ra,m.i.t.e̞.r.a,m i t e̞ r a,,Dunn2012,,false,^ m . i . t . e̞ . r . a $,default
marathi-103_mother-1,,marathi,103_mother,ai:,aiː,aiː,,Dunn2012,,false,^ aiː $,default
polish-103_mother-1,,polish,103_mother,ˈmatka,m.a.t.k.a,m a t k a,,Dunn2012,,false,^ m . a . t . k . a $,default
portuguesest-103_mother-1,,portuguesest,103_mother,mɐ̃i,m.ɐ̃i,m ɐ̃i,,Dunn2012,,false,^ m . ɐ̃i $,default
russian-103_mother-1,,russian,103_mother,matʲ,m.a.tʲ,m a tʲ,,Dunn2012,,false,^ m . a . tʲ $,default
spanish-103_mother-1,,spanish,103_mother,'maðɾe,m.a.ð.ɾ.e,m a ð ɾ e,,Dunn2012,,false,^ m . a . ð . ɾ . e $,default
oriya-103_mother-1,,oriya,103_mother,maa,m.aa,m aː,,Dunn2012,,false,^ m . aa $,default
oriya-103_mother-2,,oriya,103_mother,bou,b.ou,b ou,,Dunn2012,,false,^ b . ou $,default
swedish-103_mother-2,,swedish,103_mother,muːr,m.uː.r,m uː r,,Dunn2012,,false,^ m . uː . r $,default
armenianmod-104_mountain-1,,armenianmod,104_mountain,sɑɾ,s.ɑ.ɾ,s ɑ ɾ,,Dunn2012,,false,^ s . ɑ . ɾ $,default
czech-104_mountain-1,,czech,104_mountain,ɦora,ɦ.o.r.a,ɦ o r a,,Dunn2012,,false,^ ɦ . o . r . a $,default
german-104_mountain-1,,german,104_mountain,bɛrk,b.ɛ.r.k,b ɛ r k,,Dunn2012,,false,^ b . ɛ . r . k $,default
italian-104_mountain-1,,italian,104_mountain,"mon'taɲɲa, 'monte",m.o.n.t.a.ɲː.a,m o n t a ɲː a,,Dunn2012,,false,^ m . o . n . t . a . ɲː . a $,default
swedish-104_mountain-1,,swedish,104_mountain,ˈbærj,b.æ.r.j,b æ r j,,Dunn2012,,false,^ b . æ . r . j $,default
bretonst-104_mountain-1,,bretonst,104_mountain,'mẽ:nɛs,m.ẽː.n.ɛ.s,m ẽː n ɛ s,,Dunn2012,,false,^ m . ẽː . n . ɛ . s $,default
catalan-104_mountain-1,,catalan,104_mountain,mon,m.o.n,m o n,,Dunn2012,,false,^ m . o . n $,default
danish-104_mountain-1,,danish,104_mountain,ˈb̥jɛɐ̯w,b̥.j.ɛɐ̯.w,b̥/b j ɛ ɐ̯/r w,,Dunn2012,,false,^ b̥ . j . ɛɐ̯ . w $,default
dutchlist-104_mountain-1,,dutchlist,104_mountain,bɛrχ,b.ɛ.r.χ,b ɛ r χ,,Dunn2012,,false,^ b . ɛ . r . χ $,default
english-104_mountain-1,,english,104_mountain,'maʊntɪn,m.aʊ.n.t.ɪ.n,m aʊ n t ɪ n,,Dunn2012,,false,^ m . aʊ . n . t . ɪ . n $,default
french-104_mountain-1,,french,104_mountain,mɔ̃taɲ,m.ɔ̃.t.a.ɲ,m ɔ̃ t a ɲ,,Dunn2012,,false,^ m . ɔ̃ . t . a . ɲ $,default
greekmod-104_mountain-1,,greekmod,104_mountain,vuˈno̞,v.u.n.o̞,v u n o̞,,Dunn2012,,false,^ v . u . n . o̞ $,default
polish-104_mountain-1,,polish,104_mountain,ˈɡura,ɡ.u.r.a,ɡ u r a,,Dunn2012,,false,^ ɡ . u . r . a $,default
portuguesest-104_mountain-1,,portuguesest,104_mountain,mõˈtɐɲɐ,m.õ.t.ɐ.ɲ.ɐ,m õ t ɐ ɲ ɐ,,Dunn2012,,false,^ m . õ . t . ɐ . ɲ . ɐ $,default
russian-104_mountain-1,,russian,104_mountain,go'ra,g.o.r.a,g o r a,,Dunn2012,,false,^ g . o . r . a $,default
spanish-104_mountain-1,,spanish,104_mountain,mon'taɲa,m.o.n.t.a.ɲ.a,m o n t a ɲ a,,Dunn2012,,false,^ m . o . n . t . a . ɲ . a $,default
bihari-104_mountain-1,,bihari,104_mountain,pəhar,p.ə.h.a.r,p ə h a r,,Dunn2012,,false,^ p . ə . h . a . r $,default
oriya-104_mountain-1,,oriya,104_mountain,pɔrbɔtɔ,p.ɔ.r.b.ɔ.t.ɔ,p ɔ r b ɔ t ɔ,,Dunn2012,,false,^ p . ɔ . r . b . ɔ . t . ɔ $,default
urdu-104_mountain-1,,urdu,104_mountain,pəhɑɽ,p.ə.h.ɑ.ɽ,p ə h ɑ ɽ,,Dunn2012,,false,^ p . ə . h . ɑ . ɽ $,default
armenianmod-104_mountain-2,,armenianmod,104_mountain,lɛr,l.ɛ.r,l ɛ r,,Dunn2012,,false,^ l . ɛ . r $,default
marathi-104_mountain-1,,marathi,104_mountain,'pəɾwət,p.ə.ɾ.w.ə.t,p ə ɾ w ə t,,Dunn2012,,false,^ p . ə . ɾ . w . ə . t $,default
urdu-105_mouth-1,,urdu,105_mouth,mʊ̃ʰ,m.ʊ̃ʰ,m ʊ̃ʰ/ʊ̰̃,,Dunn2012,,false,^ m . ʊ̃ʰ $,default
armenianmod-105_mouth-1,,armenianmod,105_mouth,bɛˈɾɑn,b.ɛ.ɾ.ɑ.n,b ɛ ɾ ɑ n,,Dunn2012,,false,^ b . ɛ . ɾ . ɑ . n $,default
czech-105_mouth-1,,czech,105_mouth,uːsta,uː.s.t.a,uː s t a,,Dunn2012,,false,^ uː . s . t . a $,default
german-105_mouth-1,,german,105_mouth,mʊnt,m.ʊ.n.t,m ʊ n t,,Dunn2012,,false,^ m . ʊ . n . t $,default
italian-105_mouth-1,,italian,105_mouth,'bokka,b.o.kː.a,b o kː a,,Dunn2012,,false,^ b . o . kː . a $,default
swedish-105_mouth-1,,swedish,105_mouth,mɵn,m.ɵ.n,m θ n,,Dunn2012,,false,^ m . ɵ . n $,default
dutchlist-105_mouth-1,,dutchlist,105_mouth,mɔnt,m.ɔ.n.t,m ɔ n t,,Dunn2012,,false,^ m . ɔ . n . t $,default
english-105_mouth-1,,english,105_mouth,maʊθ,m.aʊ.θ,m aʊ θ,,Dunn2012,,false,^ m . aʊ . θ $,default
french-105_mouth-1,,french,105_mouth,buʃ,b.u.ʃ,b u ʃ,,Dunn2012,,false,^ b . u . ʃ $,default
greekmod-105_mouth-1,,greekmod,105_mouth,ˈsto̞ma,s.t.o̞.m.a,s t o̞ m a,,Dunn2012,,false,^ s . t . o̞ . m . a $,default
marathi-105_mouth-1,,marathi,105_mouth,tõɳɖ,t.õ.ɳ.ɖ,t õ ɳ ɖ,,Dunn2012,,false,^ t . õ . ɳ . ɖ $,default
polish-105_mouth-1,,polish,105_mouth,usta,u.s.t.a,u s t a,,Dunn2012,,false,^ u . s . t . a $,default
portuguesest-105_mouth-1,,portuguesest,105_mouth,ˈbokɐ,b.o.k.ɐ,b o k ɐ,,Dunn2012,,false,^ b . o . k . ɐ $,default
russian-105_mouth-1,,russian,105_mouth,rot,r.o.t,r o t,,Dunn2012,,false,^ r . o . t $,default
spanish-105_mouth-1,,spanish,105_mouth,'boka,b.o.k.a,b o k a,,Dunn2012,,false,^ b . o . k . a $,default
bretonst-105_mouth-1,,bretonst,105_mouth,'gẽ:nu,g.ẽː.n.u,g ẽː n u,,Dunn2012,,false,^ g . ẽː . n . u $,default
catalan-105_mouth-1,,catalan,105_mouth,ˈbokə,b.o.k.ə,b o k ə,,Dunn2012,,false,^ b . o . k . ə $,default
danish-105_mouth-1,,danish,105_mouth,mɔn,m.ɔ.n,m ɔ n,,Dunn2012,,false,^ m . ɔ . n $,default
bihari-105_mouth-1,,bihari,105_mouth,mũh,m.ũ.h,m ũ h,,Dunn2012,,false,^ m . ũ . h $,default
oriya-105_mouth-1,,oriya,105_mouth,paṭi,p.a.ʈ.i,p a ʈ i,,Dunn2012,,false,^ p . a . ʈ . i $,default
oriya-105_mouth-2,,oriya,105_mouth,tuṇḍɔ-,t.u.ɳ.ɖ.ɔ,t u ɳ ɖ ɔ,,Dunn2012,,false,^ t . u . ɳ . ɖ . ɔ $,default
oriya-105_mouth-3,,oriya,105_mouth,muhɔ̃,m.u.h.ɔ̃,m u h ɔ̃,,Dunn2012,,false,^ m . u . h . ɔ̃ $,default
armenianmod-106_name-1,,armenianmod,106_name,ɑˈnun,ɑ.n.u.n,ɑ n u n,,Dunn2012,,false,^ ɑ . n . u . n $,default
czech-106_name-1,,czech,106_name,jmɛːno,j.m.ɛː.n.o,j m ɛː n o,,Dunn2012,,false,^ j . m . ɛː . n . o $,default
german-106_name-1,,german,106_name,'na:mə,n.aː.m.ə,n aː m ə,,Dunn2012,,false,^ n . aː . m . ə $,default
italian-106_name-1,,italian,106_name,'nome,n.o.m.e,n o m e,,Dunn2012,,false,^ n . o . m . e $,default
swedish-106_name-1,,swedish,106_name,namn,n.a.m.n,n a m n,,Dunn2012,,false,^ n . a . m . n $,default
bretonst-106_name-1,,bretonst,106_name,ˈɑ̃no,ɑ̃.n.o,ɑ̃ n o,,Dunn2012,,false,^ ɑ̃ . n . o $,default
catalan-106_name-1,,catalan,106_name,nɔm,n.ɔ.m,n ɔ m,,Dunn2012,,false,^ n . ɔ . m $,default
danish-106_name-1,,danish,106_name,nɑwn,n.ɑ.w.n,n ɑ w n,,Dunn2012,,false,^ n . ɑ . w . n $,default
dutchlist-106_name-1,,dutchlist,106_name,nam,n.a.m,n a m,,Dunn2012,,false,^ n . a . m $,default
english-106_name-1,,english,106_name,neɪm,n.eɪ.m,n eɪ m,,Dunn2012,,false,^ n . eɪ . m $,default
french-106_name-1,,french,106_name,nɔ̃,n.ɔ̃,n ɔ̃,,Dunn2012,,false,^ n . ɔ̃ $,default
greekmod-106_name-1,,greekmod,106_name,ˈo̞no̞ˌma,o̞.n.o̞.m.a,o̞ n o̞ m a,,Dunn2012,,false,^ o̞ . n . o̞ . m . a $,default
marathi-106_name-1,,marathi,106_name,naw,n.a.w,n a w,,Dunn2012,,false,^ n . a . w $,default
polish-106_name-1,,polish,106_name,ˈimʲɛ̃,i.mʲ.ɛ̃,i mʲ ɛ̃,,Dunn2012,,false,^ i . mʲ . ɛ̃ $,default
portuguesest-106_name-1,,portuguesest,106_name,ˈnɔmɨ,n.ɔ.m.ɨ,n ɔ m ɨ,,Dunn2012,,false,^ n . ɔ . m . ɨ $,default
russian-106_name-1,,russian,106_name,'imʲa,i.mʲ.a,i mʲ a,,Dunn2012,,false,^ i . mʲ . a $,default
spanish-106_name-1,,spanish,106_name,'nombɾe,n.o.m.b.ɾ.e,n o m b ɾ e,,Dunn2012,,false,^ n . o . m . b . ɾ . e $,default
bihari-106_name-1,,bihari,106_name,nam,n.a.m,n a m,,Dunn2012,,false,^ n . a . m $,default
oriya-106_name-1,,oriya,106_name,namɔ,n.a.m.ɔ,n a m ɔ,,Dunn2012,,false,^ n . a . m . ɔ $,default
urdu-106_name-1,,urdu,106_name,nɑm,n.ɑ.m,n ɑ m,,Dunn2012,,false,^ n . ɑ . m $,default
urdu-107_narrow-1,,urdu,107_narrow,t̪əŋ,t̪.ə.ŋ,t̪ ə ŋ,,Dunn2012,,false,^ t̪ . ə . ŋ $,default
armenianmod-107_narrow-1,,armenianmod,107_narrow,nɛʁ,n.ɛ.ʁ,n ɛ ʁ,,Dunn2012,,false,^ n . ɛ . ʁ $,default
czech-107_narrow-1,,czech,107_narrow,uːskiː,uː.s.k.iː,uː s k iː,,Dunn2012,,false,^ uː . s . k . iː $,default
german-107_narrow-1,,german,107_narrow,ɛŋ,ɛ.ŋ,ɛ ŋ,,Dunn2012,,false,^ ɛ . ŋ $,default
italian-107_narrow-1,,italian,107_narrow,'stretto,s.t.r.e.tː.o,s t r e tː o,,Dunn2012,,false,^ s . t . r . e . tː . o $,default
swedish-107_narrow-1,,swedish,107_narrow,trɔŋ,t.r.ɔ.ŋ,t r ɔ ŋ,,Dunn2012,,false,^ t . r . ɔ . ŋ $,default
bretonst-107_narrow-1,,bretonst,107_narrow,stri:s,s.t.r.iː.s,s t r iː s,,Dunn2012,,false,^ s . t . r . iː . s $,default
catalan-107_narrow-1,,catalan,107_narrow,ə'stɾɛt,ə.s.t.ɾ.ɛ.t,ə s t ɾ ɛ t,,Dunn2012,,false,^ ə . s . t . ɾ . ɛ . t $,default
danish-107_narrow-1,,danish,107_narrow,smal,s.m.a.l,s m a l,,Dunn2012,,false,^ s . m . a . l $,default
dutchlist-107_narrow-1,,dutchlist,107_narrow,nɑu,n.ɑu,n ɑu,,Dunn2012,,false,^ n . ɑu $,default
english-107_narrow-1,,english,107_narrow,'nærəʊ,n.æ.r.əʊ,n æ r əʊ,,Dunn2012,,false,^ n . æ . r . əʊ $,default
french-107_narrow-1,,french,107_narrow,etʀwa,e.t.ʀ.w.a,e t ʀ w a,,Dunn2012,,false,^ e . t . ʀ . w . a $,default
greekmod-107_narrow-1,,greekmod,107_narrow,ste̞ˈno̞s,s.t.e̞.n.o̞.s,s t e̞ n o̞ s,,Dunn2012,,false,^ s . t . e̞ . n . o̞ . s $,default
marathi-107_narrow-1,,marathi,107_narrow,əɾũndə,ə.ɾ.ũ.n.d.ə,ə ɾ ũ n d ə,,Dunn2012,,false,^ ə . ɾ . ũ . n . d . ə $,default
polish-107_narrow-1,,polish,107_narrow,ˈvɔ̃ski,v.ɔ̃.s.k.i,v ɔ̃ s k i,,Dunn2012,,false,^ v . ɔ̃ . s . k . i $,default
russian-107_narrow-1,,russian,107_narrow,'uzkɨj,u.z.k.ɨ.j,u z k ɨ j,,Dunn2012,,false,^ u . z . k . ɨ . j $,default
bihari-107_narrow-1,,bihari,107_narrow,səŋkirə,s.ə.ŋ.k.i.r.ə,s ə ŋ k i r ə,,Dunn2012,,false,^ s . ə . ŋ . k . i . r . ə $,default
oriya-107_narrow-1,,oriya,107_narrow,ɔṇɔsaria,ɔ.ɳ.ɔ.s.a.r.ia,ɔ ɳ ɔ s a r i a,,Dunn2012,,false,^ ɔ . ɳ . ɔ . s . a . r . ia $,default
spanish-107_narrow-1,,spanish,107_narrow,es'tɾeʧo,e.s.t.ɾ.e.ʧ.o,e s t ɾ e tʃ o,,Dunn2012,,false,^ e . s . t . ɾ . e . ʧ . o $,default
dutchlist-107_narrow-2,,dutchlist,107_narrow,ɛŋ,ɛ.ŋ,ɛ ŋ,,Dunn2012,,false,^ ɛ . ŋ $,default
portuguesest-107_narrow-1,,portuguesest,107_narrow,ɨʃˈtɾɐitu,ɨ.ʃ.t.ɾ.ɐi.t.u,ɨ ʃ t ɾ ɐi t u,,Dunn2012,,false,^ ɨ . ʃ . t . ɾ . ɐi . t . u $,default
swedish-107_narrow-2,,swedish,107_narrow,smɑ:l,s.m.ɑː.l,s m ɑː l,,Dunn2012,,false,^ s . m . ɑː . l $,default
armenianmod-108_near-1,,armenianmod,108_near,mot,m.o.t,m o t,,Dunn2012,,false,^ m . o . t $,default
czech-108_near-1,,czech,108_near,bliːskiː,b.l.iː.s.k.iː,b l iː s k iː,,Dunn2012,,false,^ b . l . iː . s . k . iː $,default
german-108_near-1,,german,108_near,'na:ə,n.aːə,n aː ə,,Dunn2012,,false,^ n . aːə $,default
italian-108_near-1,,italian,108_near,vi'tʃino,v.i.ʧ.i.n.o,v i tʃ i n o,,Dunn2012,,false,^ v . i . ʧ . i . n . o $,default
swedish-108_near-1,,swedish,108_near,'næ:ra,n.æː.r.a,n æː r a,,Dunn2012,,false,^ n . æː . r . a $,default
bretonst-108_near-1,,bretonst,108_near,tɔst,t.ɔ.s.t,t ɔ s t,,Dunn2012,,false,^ t . ɔ . s . t $,default
danish-108_near-1,,danish,108_near,nεɐ̯,n.ɛɐ̯,n ɛ ɐ̯/r,,Dunn2012,,false,^ n . ɛɐ̯ $,default
dutchlist-108_near-1,,dutchlist,108_near,na'bɛi,n.a.b.ɛi,n a b ɛi,,Dunn2012,,false,^ n . a . b . ɛi $,default
english-108_near-1,,english,108_near,nɪə,n.ɪə,n j ə,,Dunn2012,,false,^ n . ɪə $,default
french-108_near-1,,french,108_near,pʀɛ,p.ʀ.ɛ,p ʀ ɛ,,Dunn2012,,false,^ p . ʀ . ɛ $,default
greekmod-108_near-1,,greekmod,108_near,ko̞ˈ(n)da,k.o̞.n.d.a,k o̞ n d a,,Dunn2012,,false,^ k . o̞ . n . d . a $,default
marathi-108_near-1,,marathi,108_near,'dzəwəɭ,d.z.ə.w.ə.ɭ,d z ə w ə ɭ,,Dunn2012,,false,^ d . z . ə . w . ə . ɭ $,default
polish-108_near-1,,polish,108_near,ˈbʎiskɔ,b.ʎ.i.s.k.ɔ,b ʎ i s k ɔ,,Dunn2012,,false,^ b . ʎ . i . s . k . ɔ $,default
russian-108_near-1,,russian,108_near,'blizko,b.l.i.z.k.o,b l i z k o,,Dunn2012,,false,^ b . l . i . z . k . o $,default
spanish-108_near-1,,spanish,108_near,'θeɾka,θ.e.ɾ.k.a,θ e ɾ k a,,Dunn2012,,false,^ θ . e . ɾ . k . a $,default
bihari-108_near-1,,bihari,108_near,nəjdik,n.ə.j.d.i.k,n ə j d i k,,Dunn2012,,false,^ n . ə . j . d . i . k $,default
oriya-108_near-1,,oriya,108_near,ɔdurɔ,ɔ.d.u.r.ɔ,ɔ d u r ɔ,,Dunn2012,,false,^ ɔ . d . u . r . ɔ $,default
oriya-108_near-2,,oriya,108_near,nikɔṭɔ(-ku),n.i.k.ɔ.ʈ.ɔ.k.u,n i k ɔ ʈ ɔ k u,,Dunn2012,,false,^ n . i . k . ɔ . ʈ . ɔ . k . u $,default
oriya-108_near-3,,oriya,108_near,pakhɔ-ru,p.a.kʰ.ɔ.r.u,p a kʰ ɔ r u,,Dunn2012,,false,^ p . a . kʰ . ɔ . r . u $,default
urdu-108_near-1,,urdu,108_near,"qəɾib,",q.ə.ɾ.i.b,q ə ɾ i b,,Dunn2012,,false,^ q . ə . ɾ . i . b $,default
urdu-108_near-2,,urdu,108_near,nəzd̪ik,n.ə.z.d̪.i.k,n ə z d̪ i k,,Dunn2012,,false,^ n . ə . z . d̪ . i . k $,default
catalan-108_near-1,,catalan,108_near,ə'pɾɔp,ə.p.ɾ.ɔ.p,ə p ɾ ɔ p,,Dunn2012,,false,^ ə . p . ɾ . ɔ . p $,default
portuguesest-108_near-1,,portuguesest,108_near,ˈpɛɾtu,p.ɛ.ɾ.t.u,p ɛ ɾ t u,,Dunn2012,,false,^ p . ɛ . ɾ . t . u $,default
urdu-109_neck-1,,urdu,109_neck,ɡəɾd̪ən,ɡ.ə.ɾ.d̪.ə.n,ɡ ə ɾ d̪ ə n,,Dunn2012,,false,^ ɡ . ə . ɾ . d̪ . ə . n $,default
czech-109_neck-1,,czech,109_neck,kr̩k,k.r̩.k,k r̩/r k,,Dunn2012,,false,^ k . r̩ . k $,default
german-109_neck-1,,german,109_neck,hals,h.a.l.s,h a l s,,Dunn2012,,false,^ h . a . l . s $,default
italian-109_neck-1,,italian,109_neck,'kollo,k.o.lː.o,k o lː o,,Dunn2012,,false,^ k . o . lː . o $,default
swedish-109_neck-1,,swedish,109_neck,hals,h.a.l.s,h a l s,,Dunn2012,,false,^ h . a . l . s $,default
bretonst-109_neck-1,,bretonst,109_neck,'gu:zuk,g.uː.z.u.k,g uː z u k,,Dunn2012,,false,^ g . uː . z . u . k $,default
catalan-109_neck-1,,catalan,109_neck,kɔʎ,k.ɔ.ʎ,k ɔ ʎ,,Dunn2012,,false,^ k . ɔ . ʎ $,default
danish-109_neck-1,,danish,109_neck,hals,h.a.l.s,h a l s,,Dunn2012,,false,^ h . a . l . s $,default
dutchlist-109_neck-1,,dutchlist,109_neck,hɑls,h.ɑ.l.s,h ɑ l s,,Dunn2012,,false,^ h . ɑ . l . s $,default
english-109_neck-1,,english,109_neck,nɛk,n.ɛ.k,n ɛ k,,Dunn2012,,false,^ n . ɛ . k $,default
french-109_neck-1,,french,109_neck,ku,k.u,k u,,Dunn2012,,false,^ k . u $,default
marathi-109_neck-1,,marathi,109_neck,man,m.a.n,m a n,,Dunn2012,,false,^ m . a . n $,default
polish-109_neck-1,,polish,109_neck,ʃɨja,ʃ.ɨ.j.a,ʃ ɨ j a,,Dunn2012,,false,^ ʃ . ɨ . j . a $,default
portuguesest-109_neck-1,,portuguesest,109_neck,pɨʃˈkosu,p.ɨ.ʃ.k.o.s.u,p ɨ ʃ k o s u,,Dunn2012,,false,^ p . ɨ . ʃ . k . o . s . u $,default
russian-109_neck-1,,russian,109_neck,'ʃeja,ʃ.e.j.a,ʃ e j a,,Dunn2012,,false,^ ʃ . e . j . a $,default
spanish-109_neck-1,,spanish,109_neck,'kweʎo,k.w.e.ʎ.o,k w e ʎ o,,Dunn2012,,false,^ k . w . e . ʎ . o $,default
bihari-109_neck-1,,bihari,109_neck,gərdain,g.ə.r.d.ai.n,g ə r d ai n,,Dunn2012,,false,^ g . ə . r . d . ai . n $,default
oriya-109_neck-1,,oriya,109_neck,bekɔ,b.e.k.ɔ,b e k ɔ,,Dunn2012,,false,^ b . e . k . ɔ $,default
german-109_neck-2,,german,109_neck,'nakn̩,n.a.k.n̩,n a k n̩,,Dunn2012,,false,^ n . a . k . n̩ $,default
dutchlist-109_neck-2,,dutchlist,109_neck,nɛk,n.ɛ.k,n ɛ k,,Dunn2012,,false,^ n . ɛ . k $,default
greekmod-109_neck-1,,greekmod,109_neck,afˈçe̞nas,a.f.ç.e̞.n.a.s,a f ç e̞ n a s,,Dunn2012,,false,^ a . f . ç . e̞ . n . a . s $,default
armenianmod-109_neck-1,,armenianmod,109_neck,viz,v.i.z,v i z,,Dunn2012,,false,^ v . i . z $,default
armenianmod-110_new-1,,armenianmod,110_new,noɾ,n.o.ɾ,n o ɾ,,Dunn2012,,false,^ n . o . ɾ $,default
czech-110_new-1,,czech,110_new,noviː,n.o.v.iː,n o v iː,,Dunn2012,,false,^ n . o . v . iː $,default
german-110_new-1,,german,110_new,nɔ‿y,n.ɔy,n ɔy,,Dunn2012,,false,^ n . ɔy $,default
italian-110_new-1,,italian,110_new,'nwɔvo,n.w.ɔ.v.o,n w ɔ v o,,Dunn2012,,false,^ n . w . ɔ . v . o $,default
swedish-110_new-1,,swedish,110_new,ny,n.y,n y,,Dunn2012,,false,^ n . y $,default
bretonst-110_new-1,,bretonst,110_new,ˈneve,n.e.v.e,n e v e,,Dunn2012,,false,^ n . e . v . e $,default
catalan-110_new-1,,catalan,110_new,nɔuw,n.ɔu.w,n ɔu w,,Dunn2012,,false,^ n . ɔu . w $,default
danish-110_new-1,,danish,110_new,ny,n.y,n y,,Dunn2012,,false,^ n . y $,default
dutchlist-110_new-1,,dutchlist,110_new,niw,n.i.w,n i w,,Dunn2012,,false,^ n . i . w $,default
english-110_new-1,,english,110_new,nju:,n.j.uː,n j uː,,Dunn2012,,false,^ n . j . uː $,default
french-110_new-1,,french,110_new,nuvo,n.u.v.o,n u v o,,Dunn2012,,false,^ n . u . v . o $,default
greekmod-110_new-1,,greekmod,110_new,ce̞ˈnurʝo̞s,c.e̞.n.u.r.ʝ.o̞.s,c e̞ n u r ʝ o̞ s,,Dunn2012,,false,^ c . e̞ . n . u . r . ʝ . o̞ . s $,default
marathi-110_new-1,,marathi,110_new,nə'wi:n,n.ə.w.iː.n,n ə w iː n,,Dunn2012,,false,^ n . ə . w . iː . n $,default
polish-110_new-1,,polish,110_new,ˈnɔvɨ,n.ɔ.v.ɨ,n ɔ v ɨ,,Dunn2012,,false,^ n . ɔ . v . ɨ $,default
portuguesest-110_new-1,,portuguesest,110_new,'novu,n.o.v.u,n o v u,,Dunn2012,,false,^ n . o . v . u $,default
russian-110_new-1,,russian,110_new,'novɨj,n.o.v.ɨ.j,n o v ɨ j,,Dunn2012,,false,^ n . o . v . ɨ . j $,default
spanish-110_new-1,,spanish,110_new,'nweβo,n.w.e.β.o,n w e β o,,Dunn2012,,false,^ n . w . e . β . o $,default
bihari-110_new-1,,bihari,110_new,nəb,n.ə.b,n ə b,,Dunn2012,,false,^ n . ə . b $,default
oriya-110_new-1,,oriya,110_new,nua,n.ua,n u a,,Dunn2012,,false,^ n . ua $,default
urdu-110_new-1,,urdu,110_new,nəjɑ,n.ə.j.ɑ,n ə j ɑ,,Dunn2012,,false,^ n . ə . j . ɑ $,default
armenianmod-111_night-1,,armenianmod,111_night,giˈʃɛɾ,g.i.ʃ.ɛ.ɾ,g i ʃ ɛ ɾ,,Dunn2012,,false,^ g . i . ʃ . ɛ . ɾ $,default
czech-111_night-1,,czech,111_night,nots,n.o.t.s,n o t s,,Dunn2012,,false,^ n . o . t . s $,default
german-111_night-1,,german,111_night,naxt,n.a.x.t,n a x t,,Dunn2012,,false,^ n . a . x . t $,default
italian-111_night-1,,italian,111_night,'nɔtte,n.ɔ.tː.e,n ɔ tː e,,Dunn2012,,false,^ n . ɔ . tː . e $,default
